personID|Twitter_Followers
252371|11-100
252559|11-100
211720|101-500
421349|11-100
172143|11-100
114080|101-500
324010|1-10
213370|11-100
250890|1-10
282527|1-10
250386|1-10
250039|1-10
313520|1-10
229115|101-500
64012|101-500
266256|11-100
232314|101-500
131271|11-100
250523|11-100
249802|11-100
249766|101-500
170807|101-500
249448|11-100
249425|1-10
249560|11-100
10097|101-500
968171|11-100
913949|1-10
721943|11-100
4593|501-1000
559390|1-10
549390|11-100
549695|1-10
549633|11-100
549867|1-10
556202|1-10
555161|1-10
116569|1-10
215551|11-100
549878|11-100
549425|1-10
474401|1-10
237778|11-100
397243|11-100
171666|1-10
649964|1-10
404473|1-10
407391|1-10
248807|1-10
248829|501-1000
104762|11-100
248130|1-10
328224|11-100
315562|11-100
232117|11-100
247921|11-100
175108|11-100
310198|1-10
288884|1-10
290051|11-100
143566|101-500
226742|101-500
247593|101-500
246953|11-100
246454|11-100
31987|11-100
245753|1-10
245387|1-10
124576|11-100
243205|11-100
243181|11-100
18882|1-10
34613|101-500
242884|11-100
242860|11-100
80631|101-500
39205|101-500
27660|501-1000
82975|101-500
243123|1-10
242896|11-100
58558|101-500
443277|1-10
397124|1-10
242635|1-10
242634|11-100
242595|11-100
242382|1-10
242287|11-100
87385|101-500
244002|11-100
243949|11-100
209341|11-100
244306|11-100
168257|11-100
243948|1-10
244185|101-500
112513|101-500
243931|1-10
243926|11-100
238970|11-100
344591|1-10
344510|11-100
345469|11-100
167946|11-100
260080|11-100
348287|1-10
240659|11-100
240519|1-10
240517|1-10
232933|1-10
53621|11-100
64101|11-100
174657|11-100
213503|11-100
101017|501-1000
240482|1-10
146026|11-100
241125|1-10
340076|1-10
239640|11-100
239600|11-100
235087|11-100
238794|11-100
265758|1-10
265608|1-10
265544|1-10
265577|1-10
68821|101-500
238599|1-10
239060|1-10
238809|1-10
165525|101-500
672278|1-10
672274|1-10
237045|1-10
236749|1-10
383606|1-10
236642|11-100
238825|1-10
240315|1-10
238117|1-10
236226|11-100
256352|1-10
255548|1-10
254325|1-10
236070|11-100
58679|1001-5000
786|501-1000
183772|101-500
102564|101-500
332505|1-10
77406|101-500
429|501-1000
231913|11-100
237726|11-100
324893|11-100
235848|101-500
112189|101-500
235977|101-500
325128|11-100
218008|1-10
327398|1-10
286109|1-10
10952|501-1000
236192|1-10
236825|11-100
234961|101-500
236040|1-10
236578|11-100
237043|1-10
247521|101-500
234229|11-100
234724|1-10
233965|1-10
234717|1-10
125274|11-100
235489|1-10
233092|1-10
233026|1-10
298869|1-10
238657|1-10
232948|11-100
235907|1-10
237490|1-10
235759|1-10
234920|1-10
233141|1-10
233084|11-100
451060|11-100
231810|1-10
231597|11-100
231579|11-100
70233|11-100
229805|1-10
458953|1-10
229802|1-10
127535|101-500
437079|1-10
202613|1-10
229191|1-10
199829|11-100
190323|11-100
161153|101-500
416199|11-100
228868|1-10
228828|1-10
228790|11-100
115819|101-500
227807|11-100
243307|101-500
3169|1001-5000
553613|501-1000
28985|11-100
54352|101-500
139904|5000+
225489|101-500
231433|1-10
231713|1-10
226810|101-500
227593|1-10
192673|11-100
216007|11-100
690419|11-100
528000|11-100
397781|11-100
59217|101-500
299091|11-100
364099|1-10
363261|11-100
227234|11-100
566134|1-10
378929|1-10
369384|1-10
369181|1-10
348452|1-10
263575|11-100
267166|1-10
251880|11-100
226632|11-100
227094|101-500
639416|1-10
465188|1-10
229147|11-100
19076|101-500
228844|11-100
229843|11-100
47412|101-500
110982|101-500
227073|11-100
574845|1-10
1481900|1-10
1540638|1-10
1006093|11-100
170064|101-500
156078|101-500
310720|101-500
488737|11-100
249673|11-100
234347|1-10
226297|1-10
225982|11-100
231361|11-100
225894|1-10
379432|11-100
225716|11-100
226676|1-10
170122|101-500
226381|1-10
225458|11-100
10881|501-1000
104353|1001-5000
275519|11-100
225475|1-10
225356|101-500
225365|1-10
48402|501-1000
225419|1-10
225384|1-10
225370|1-10
225368|1-10
456982|1-10
362956|1-10
358042|1-10
358524|11-100
337149|11-100
337166|1-10
337155|1-10
337981|1-10
337171|1-10
337151|1-10
225121|11-100
250493|11-100
127550|101-500
360224|1-10
223755|101-500
225378|1-10
234280|1-10
223775|11-100
226764|1-10
223746|11-100
223732|11-100
71083|5000+
273201|1-10
238092|1-10
203241|1-10
56818|1-10
154648|1-10
58334|11-100
203103|11-100
347449|1-10
223090|1-10
55599|101-500
343425|11-100
222593|11-100
222303|11-100
891887|1-10
340603|1-10
340380|11-100
221666|1-10
221913|1-10
221649|11-100
221621|1-10
221334|11-100
222420|11-100
221879|11-100
169276|101-500
219656|11-100
376748|1-10
367008|11-100
369831|1-10
372240|1-10
375209|1-10
366332|1-10
219483|11-100
19278|5000+
56|1001-5000
83555|501-1000
301905|101-500
281803|101-500
216732|11-100
76230|101-500
111|5000+
244584|11-100
200183|1001-5000
1190|501-1000
219110|1-10
1152166|1-10
361855|1-10
217424|1-10
220714|11-100
217373|11-100
216836|1-10
206858|1-10
204596|101-500
435533|11-100
43173|1001-5000
227398|101-500
489003|11-100
505887|1-10
505997|1-10
216124|1-10
216048|1-10
189207|11-100
253376|1-10
240802|1-10
235284|1-10
225916|11-100
225327|1-10
224897|11-100
222947|1-10
222781|1-10
222488|1-10
187435|1-10
123851|11-100
215428|11-100
479778|1-10
216289|11-100
215168|1-10
214281|501-1000
214373|1-10
214323|1-10
222748|1-10
460395|11-100
28156|1001-5000
49200|1001-5000
403107|1-10
28585|1-10
124948|11-100
1048015|1-10
1048007|1-10
196787|1-10
196556|11-100
392677|1-10
102262|101-500
503907|1-10
397421|1-10
397658|1-10
397579|1-10
213408|11-100
83764|11-100
172672|101-500
429396|11-100
306938|11-100
196482|101-500
219245|11-100
196611|101-500
151223|11-100
212843|11-100
32662|11-100
190511|1-10
278613|101-500
213555|11-100
205648|11-100
486|11-100
279430|1-10
211315|11-100
211173|11-100
205002|101-500
212847|1-10
210006|101-500
209946|1-10
209932|101-500
380986|1-10
73954|11-100
69551|11-100
209923|11-100
833854|1-10
457967|1-10
260719|1-10
190959|11-100
377819|11-100
208944|1-10
499442|11-100
277410|1-10
256393|11-100
208888|11-100
208598|11-100
208670|1-10
299114|1-10
81338|101-500
208180|11-100
436942|1-10
207860|11-100
173305|11-100
137601|101-500
173207|11-100
98811|11-100
208179|11-100
560059|11-100
610816|1-10
610442|1-10
208048|11-100
75949|1-10
6344|101-500
397156|1-10
206044|1-10
328313|11-100
351844|1-10
77304|11-100
334527|101-500
369723|1-10
171256|101-500
205357|1-10
219280|1-10
205318|11-100
205665|1-10
69243|1-10
404414|11-100
235728|11-100
205169|1-10
205157|11-100
204795|1-10
204793|11-100
456440|11-100
7220|101-500
325506|1-10
150793|101-500
107412|1-10
128301|11-100
133072|101-500
204126|1-10
169838|101-500
257314|11-100
99186|1-10
104746|11-100
207354|11-100
203955|11-100
4234|101-500
203947|1-10
3001|11-100
201224|11-100
355417|1-10
203037|11-100
366586|11-100
239524|1-10
241338|11-100
127899|1-10
982578|101-500
12013|11-100
169151|11-100
422028|11-100
33627|1001-5000
420372|11-100
399099|11-100
320811|1-10
320866|1-10
23266|5000+
222150|11-100
141793|101-500
149940|101-500
25515|101-500
4556|101-500
148051|11-100
147392|101-500
25220|501-1000
201552|1-10
201249|11-100
201218|11-100
218183|101-500
103|1001-5000
205613|1-10
201417|1-10
389614|1-10
200792|11-100
200363|1-10
225607|1-10
225599|11-100
227037|1-10
225791|11-100
228112|1-10
200232|11-100
200077|11-100
410037|1-10
74344|11-100
200076|1-10
974900|1-10
974897|1-10
403456|1-10
355642|1-10
351460|1-10
261455|1-10
214620|1-10
216891|1-10
213955|1-10
222563|1-10
207185|11-100
222352|1-10
207064|11-100
207237|1-10
207221|1-10
207067|1-10
207063|11-100
199743|11-100
199735|11-100
199459|11-100
203562|101-500
198878|11-100
442845|1-10
442844|1-10
15788|11-100
127429|101-500
198873|101-500
447671|1-10
430940|11-100
416061|11-100
117340|501-1000
198032|101-500
183580|11-100
205249|11-100
197955|11-100
198249|11-100
191593|1-10
192123|11-100
192063|11-100
191585|1-10
461033|1-10
197354|11-100
479395|1-10
197197|11-100
197388|11-100
197256|11-100
195504|1-10
398504|11-100
194808|101-500
193197|1-10
193169|1-10
214199|11-100
193135|11-100
404205|11-100
190311|11-100
192806|1-10
191817|1-10
191697|11-100
190857|11-100
190424|1-10
202135|1-10
192671|1-10
193622|1-10
193179|1-10
193755|1-10
220785|1-10
191972|11-100
10517|101-500
190752|11-100
305822|1-10
303684|1-10
302948|1-10
302942|1-10
299532|11-100
248446|11-100
189988|101-500
238351|1-10
189722|11-100
189645|11-100
189707|1-10
184256|1-10
165023|101-500
189119|11-100
188329|101-500
189469|1-10
189077|101-500
188585|1-10
383556|1-10
39460|101-500
10851|1001-5000
92807|11-100
41622|101-500
78717|11-100
316675|1-10
61099|501-1000
524624|1-10
188584|11-100
349287|1-10
349286|1-10
305364|11-100
299198|1-10
295861|11-100
283210|11-100
283980|5000+
283358|1-10
186795|101-500
240225|11-100
199214|11-100
195335|11-100
188372|11-100
188283|1-10
186828|1-10
192018|11-100
186664|1-10
188021|11-100
186738|11-100
148230|11-100
104359|101-500
189145|11-100
186767|1-10
90755|101-500
85003|11-100
1007132|1-10
1213590|11-100
1015669|1-10
397176|1-10
150249|11-100
1007154|1-10
1007148|1-10
224151|11-100
840713|11-100
1007139|1-10
1007133|1-10
1007125|1-10
185702|11-100
1007123|1-10
1007116|1-10
44564|11-100
1007114|1-10
1007112|1-10
1007110|1-10
518383|11-100
974768|11-100
783486|11-100
518047|11-100
518007|1-10
518848|11-100
519835|1-10
186476|1-10
397184|11-100
45916|101-500
185876|11-100
132216|101-500
333113|1-10
188357|11-100
187149|1-10
2170|1001-5000
185873|11-100
724916|1-10
173889|101-500
185573|101-500
445204|1-10
126858|101-500
187452|11-100
126886|101-500
93393|101-500
184617|11-100
184607|101-500
117112|101-500
490465|11-100
495171|1-10
350856|11-100
101591|101-500
192170|1-10
192168|1-10
192177|1-10
190065|11-100
1285|1001-5000
129500|11-100
128240|1-10
128248|101-500
157134|11-100
378909|11-100
184298|11-100
379227|11-100
184287|5000+
379123|1-10
102190|101-500
391780|11-100
171216|101-500
401354|11-100
183905|101-500
401278|1-10
183744|1-10
174973|11-100
164771|101-500
281120|11-100
183150|101-500
111245|101-500
182512|1-10
182409|11-100
185370|1-10
180770|1-10
182239|1-10
11182|101-500
180785|11-100
337557|1-10
90060|11-100
180472|1-10
28044|11-100
158394|11-100
179937|1-10
179927|1-10
17880|101-500
180445|1-10
179931|11-100
179990|1-10
179923|101-500
173449|11-100
36362|101-500
79997|11-100
119033|1-10
123845|11-100
178934|1-10
59331|501-1000
179049|11-100
446432|11-100
178896|11-100
294254|11-100
920|501-1000
238081|1-10
237984|11-100
5218|1-10
5365|1-10
177585|1-10
178229|1-10
177113|11-100
178110|1-10
179072|11-100
79719|101-500
77892|101-500
177393|11-100
177376|1-10
175732|101-500
213729|11-100
175774|101-500
57117|501-1000
85551|101-500
141502|101-500
236961|1-10
242315|1-10
235278|101-500
66983|11-100
561267|11-100
402756|1-10
118244|1-10
51448|1-10
1087|101-500
175214|11-100
174759|101-500
174777|11-100
17508|101-500
385414|11-100
312839|11-100
377|501-1000
280176|1-10
278542|11-100
280374|1-10
271738|11-100
134338|11-100
175327|1-10
174432|11-100
177036|11-100
173986|101-500
198023|1-10
173385|11-100
173658|1-10
138401|101-500
16402|1-10
172891|101-500
172841|11-100
173065|11-100
136561|11-100
433257|1-10
423576|1-10
173307|11-100
172941|1-10
172909|1-10
172890|11-100
172853|11-100
494722|11-100
172722|11-100
248082|101-500
73407|101-500
195479|11-100
200227|1-10
175410|101-500
9312|1001-5000
10150|101-500
172510|501-1000
172567|1-10
171126|1-10
1637526|1-10
170896|11-100
170765|1-10
170811|11-100
170736|11-100
158391|1-10
862513|1-10
92453|1-10
14519|1-10
93019|1-10
169011|1-10
106532|11-100
168536|1-10
304132|1-10
304036|11-100
288205|1-10
168416|1-10
168371|11-100
443139|11-100
416620|11-100
347809|11-100
71024|101-500
269204|11-100
269692|1-10
268590|11-100
168320|11-100
229533|1-10
449499|11-100
178015|1-10
35473|101-500
170473|1-10
170502|1-10
164842|11-100
168285|1-10
86906|11-100
40802|101-500
592|101-500
121003|11-100
402884|1-10
175564|1-10
158307|101-500
157284|11-100
13959|11-100
167670|11-100
108522|101-500
121694|101-500
2726|1001-5000
54668|501-1000
82990|101-500
36788|11-100
15286|1-10
13077|101-500
36619|11-100
17684|1-10
220356|501-1000
17399|1-10
16449|1-10
4860|101-500
104973|11-100
228186|101-500
64410|11-100
415369|11-100
142560|11-100
333178|11-100
333444|1-10
74768|11-100
108432|101-500
142820|11-100
302103|11-100
333206|101-500
49749|11-100
167222|11-100
123275|11-100
105618|101-500
18411|11-100
166752|11-100
577681|1-10
167412|1-10
165546|11-100
498745|1-10
327888|11-100
165448|11-100
165060|101-500
217532|11-100
165092|11-100
416885|101-500
271709|11-100
269638|11-100
321209|1-10
313432|101-500
163859|101-500
491619|11-100
340427|11-100
340431|11-100
340409|11-100
340410|11-100
129815|11-100
340424|1-10
340411|11-100
338723|11-100
163844|1-10
9522|11-100
158992|11-100
317133|11-100
317271|1-10
386491|11-100
56426|101-500
156591|11-100
57606|11-100
161638|501-1000
5869|1001-5000
169181|1-10
673233|11-100
692577|11-100
652279|11-100
161676|11-100
404836|1-10
163988|1-10
162579|11-100
161781|11-100
1032|501-1000
161718|11-100
161645|11-100
161451|1-10
401771|1-10
401749|1-10
88681|11-100
160601|1-10
274205|1-10
218094|1-10
220380|1-10
158795|11-100
783293|11-100
781298|11-100
818229|1-10
807866|11-100
372627|101-500
370924|101-500
158288|101-500
180486|1-10
489574|1-10
13493|101-500
237048|11-100
161292|1-10
133079|101-500
175667|1-10
53976|101-500
209102|11-100
290495|1-10
133284|11-100
232520|11-100
175538|1-10
158129|11-100
270315|1-10
263217|11-100
226370|1-10
225395|101-500
180176|11-100
158260|1-10
157805|101-500
54994|11-100
144042|11-100
94949|11-100
18859|11-100
143483|11-100
143414|11-100
146308|11-100
145815|1-10
145657|1-10
143428|11-100
145638|11-100
143551|1-10
143520|11-100
143429|1-10
156824|11-100
156640|1-10
460761|1-10
160646|101-500
296853|1-10
207161|1-10
257952|1-10
259138|1-10
258159|1-10
257948|11-100
156609|101-500
128267|101-500
151388|501-1000
24393|11-100
232546|11-100
15637|101-500
303121|1-10
168062|11-100
209795|1-10
302554|1-10
287115|11-100
235838|11-100
232037|11-100
312270|101-500
1121733|1-10
117001|101-500
1063754|1-10
398560|11-100
872585|1-10
398569|1-10
161733|1-10
398547|1-10
156128|11-100
161000|11-100
162694|1-10
161061|11-100
65603|101-500
156095|11-100
158953|11-100
195090|1-10
181573|1-10
175658|1-10
174075|1-10
159595|11-100
155929|101-500
196757|101-500
5102|5000+
340699|1-10
340602|11-100
359539|11-100
282613|1-10
283228|1-10
76135|11-100
99793|101-500
155236|101-500
254912|11-100
253306|11-100
297363|1-10
137729|11-100
10459|101-500
254242|11-100
154719|1-10
154173|11-100
4807|101-500
159621|101-500
159704|11-100
154166|1-10
303375|1-10
301267|11-100
119644|11-100
301530|11-100
154320|11-100
153996|1-10
153987|11-100
68848|1-10
47033|1-10
409940|11-100
44017|11-100
121610|101-500
406333|11-100
403782|11-100
302001|101-500
152011|101-500
151845|11-100
639637|1-10
30685|11-100
132627|501-1000
185393|1-10
171945|11-100
151485|11-100
151463|101-500
163448|101-500
153092|11-100
164743|11-100
89866|101-500
164754|101-500
66830|101-500
36648|101-500
152031|11-100
66364|101-500
122692|101-500
672523|11-100
131029|1-10
128023|11-100
594471|1-10
476724|11-100
222871|101-500
201754|1-10
128388|11-100
134207|11-100
1105620|11-100
494399|11-100
493180|11-100
21596|101-500
417649|11-100
408014|11-100
323286|11-100
321998|11-100
72064|101-500
296450|11-100
72060|101-500
67294|501-1000
175237|101-500
9265|1001-5000
121538|11-100
39561|101-500
29972|11-100
51885|11-100
265173|1-10
150432|11-100
150439|1-10
150435|11-100
159305|11-100
150666|1-10
150499|11-100
150434|1-10
150426|11-100
412693|11-100
142074|11-100
149492|1-10
149477|101-500
656940|1-10
656678|1-10
656676|1-10
656675|1-10
656673|1-10
656672|1-10
656671|1-10
148883|11-100
16701|11-100
62919|11-100
219359|1-10
26122|101-500
147096|11-100
403551|11-100
146728|11-100
399807|11-100
214480|1-10
1909|101-500
176468|11-100
218200|1-10
82538|101-500
283206|11-100
59317|101-500
297939|11-100
113071|11-100
151716|101-500
243720|11-100
400828|11-100
395689|11-100
146673|11-100
146110|101-500
51550|101-500
310061|11-100
179665|11-100
149799|11-100
127004|101-500
144291|11-100
2492|101-500
51007|11-100
57793|1001-5000
2071|11-100
152712|11-100
144162|1-10
143717|1-10
143709|11-100
145309|1-10
144338|1-10
769870|1-10
31852|1-10
143016|11-100
142910|101-500
91976|11-100
414058|11-100
413919|1-10
242941|11-100
153851|101-500
127489|11-100
142128|101-500
401532|1-10
409229|1-10
401949|1-10
397126|1-10
401266|1-10
399369|11-100
401592|11-100
189251|1-10
142070|11-100
56446|101-500
4793|11-100
1126921|1-10
843652|11-100
476505|11-100
348344|1-10
122333|1-10
140892|1-10
121993|101-500
141532|11-100
122042|11-100
134114|11-100
118929|11-100
1759|1-10
16495|11-100
68059|101-500
140646|11-100
140662|1-10
60106|101-500
140423|11-100
36048|101-500
382681|1-10
382371|1-10
382145|1-10
52409|501-1000
303859|11-100
107307|11-100
1020909|11-100
411011|1-10
139750|1-10
139511|101-500
340674|11-100
319284|1-10
85068|11-100
229420|11-100
141963|1-10
137956|11-100
136908|11-100
132492|101-500
132459|5000+
115218|101-500
228413|1-10
149316|101-500
256260|11-100
237561|101-500
214307|11-100
572164|11-100
137724|11-100
137710|101-500
137742|1-10
40675|1001-5000
154436|1-10
71827|101-500
137839|11-100
137726|1-10
137855|11-100
133029|1-10
127606|101-500
137232|11-100
229020|11-100
228048|11-100
161412|11-100
142717|101-500
136946|11-100
136559|101-500
189188|1-10
194570|1-10
164265|1-10
136667|1-10
132868|101-500
1258188|1-10
745183|101-500
1258187|1-10
1258186|1-10
1252119|1-10
136030|11-100
132356|1-10
2252|1-10
25906|1001-5000
135616|11-100
135271|1-10
134879|11-100
907107|1-10
239941|11-100
413965|1-10
204030|11-100
689027|1-10
317887|1-10
3749|11-100
134426|1-10
138532|1-10
439441|101-500
1095936|11-100
165504|11-100
80951|101-500
344594|101-500
128351|101-500
338851|1-10
15792|1-10
133011|1-10
132692|1-10
133814|1-10
323481|11-100
323433|1-10
324278|11-100
323462|1-10
323558|1-10
323434|11-100
324014|11-100
377640|11-100
322892|11-100
320980|11-100
320327|1-10
132273|11-100
130117|1-10
1370606|1-10
204926|1-10
121104|101-500
128085|1-10
128247|101-500
128042|11-100
708735|1-10
698684|1-10
637361|1-10
527500|1-10
504827|11-100
130602|101-500
416128|101-500
358376|1-10
56671|501-1000
33955|1001-5000
127518|11-100
303765|1-10
73104|101-500
303817|1-10
127432|1-10
105903|11-100
301687|11-100
58879|101-500
30519|101-500
386395|11-100
542025|11-100
389687|101-500
124546|501-1000
289329|1-10
215547|1-10
215345|1-10
70551|101-500
44247|501-1000
70070|11-100
144235|11-100
34943|101-500
126925|1-10
127017|11-100
126914|11-100
126292|11-100
242528|11-100
85455|501-1000
127197|1-10
345694|1-10
126765|11-100
50259|11-100
124717|1-10
95727|11-100
124310|11-100
123777|11-100
787997|11-100
35602|101-500
148362|1-10
50118|101-500
58755|11-100
148068|1-10
58072|1-10
112607|1-10
40185|101-500
131788|1-10
130917|1-10
131108|1-10
127742|11-100
126562|1-10
126860|1-10
122808|1-10
122818|1-10
123355|1-10
124714|1-10
124681|1-10
122711|11-100
131115|11-100
123085|1-10
130919|1-10
122629|1-10
130921|11-100
123461|1-10
122868|1-10
122650|11-100
123821|1-10
123240|1-10
123176|11-100
122633|11-100
123210|11-100
122615|11-100
122610|11-100
163911|11-100
118337|11-100
70692|11-100
121367|11-100
69726|101-500
118558|11-100
109326|1-10
109318|11-100
109301|101-500
116963|11-100
42555|11-100
104968|101-500
230148|11-100
230191|11-100
230239|11-100
231027|1-10
208025|11-100
230177|11-100
229966|1-10
67789|501-1000
229965|11-100
230163|11-100
229963|11-100
176009|11-100
75031|101-500
190443|1-10
168573|11-100
183655|101-500
187646|1-10
263168|11-100
116600|11-100
380893|11-100
747826|11-100
115878|101-500
214923|11-100
12747|1001-5000
198883|101-500
87630|101-500
115357|1-10
586857|1-10
586697|1-10
568684|1-10
172542|1-10
172635|1-10
172257|1-10
176980|1-10
172286|1-10
115381|11-100
115410|1-10
115101|11-100
22350|101-500
114218|11-100
387705|1-10
213427|1-10
19303|101-500
113637|101-500
119547|1-10
14488|11-100
182396|11-100
113439|1-10
113399|1-10
113465|1-10
113398|1-10
113403|1-10
113448|1-10
113400|1-10
109211|11-100
112638|11-100
77312|11-100
112932|101-500
112780|11-100
112129|5000+
111930|11-100
397656|11-100
212306|101-500
36988|501-1000
183504|11-100
183507|101-500
44804|501-1000
131101|1-10
161605|11-100
110975|11-100
103938|11-100
26612|101-500
56829|101-500
65266|11-100
7026|501-1000
164804|101-500
181927|101-500
180031|101-500
110132|101-500
48690|11-100
323230|1-10
108120|101-500
1208288|1-10
935257|1-10
923771|1-10
1002831|1-10
648545|101-500
1002787|1-10
1002777|1-10
999762|1-10
908930|1-10
303625|11-100
999731|1-10
999723|1-10
548466|1-10
445883|11-100
813781|1-10
571117|11-100
813765|1-10
692042|11-100
699787|1-10
495441|11-100
563169|1-10
443670|101-500
253581|101-500
108169|101-500
492509|1-10
548457|1-10
521087|1-10
549603|1-10
414916|11-100
548318|1-10
548220|11-100
548029|1-10
498953|11-100
498103|1-10
496769|1-10
497661|1-10
519520|1-10
496863|1-10
346272|11-100
270449|11-100
68780|101-500
440439|1-10
105442|1-10
107378|101-500
106805|101-500
106827|11-100
15087|101-500
71948|101-500
248112|11-100
234681|11-100
247641|1-10
246132|101-500
246116|11-100
244252|11-100
107377|101-500
63880|11-100
106644|1-10
255466|11-100
7990|101-500
237563|1-10
237484|11-100
106199|11-100
204873|1-10
141609|1-10
95853|11-100
38335|11-100
104091|11-100
104144|101-500
1696401|1-10
35349|501-1000
103669|101-500
77170|101-500
219501|1-10
171926|11-100
132719|1-10
129783|1-10
133300|101-500
101991|11-100
102233|11-100
102243|11-100
102208|11-100
244497|1-10
100547|11-100
103338|1-10
100510|11-100
33780|101-500
97269|11-100
280055|1-10
158982|11-100
158313|1-10
104678|1-10
105704|1-10
105257|11-100
104681|1-10
103934|1-10
103853|1-10
99154|1-10
91328|11-100
97333|11-100
139570|501-1000
9385|101-500
571|1001-5000
143064|11-100
100140|11-100
134302|1-10
134976|5000+
32034|101-500
400683|1-10
214395|11-100
99788|1-10
99311|1-10
263945|11-100
267965|1-10
99559|11-100
104482|1-10
97129|1-10
1082638|11-100
23989|101-500
93890|101-500
520981|11-100
340786|1-10
95564|1-10
195063|11-100
341369|1-10
338424|11-100
94491|11-100
172077|11-100
94575|1-10
94462|11-100
65288|101-500
93931|101-500
86635|11-100
75320|11-100
145626|11-100
144313|101-500
91593|1-10
91650|11-100
74447|101-500
18041|1001-5000
42476|1001-5000
89059|501-1000
220856|1-10
154043|1-10
90880|101-500
84567|101-500
89843|1-10
126261|1-10
179660|11-100
244237|1-10
49213|11-100
37226|101-500
213719|11-100
213266|1-10
88662|1-10
25054|1-10
459397|11-100
696678|11-100
87651|11-100
441847|11-100
126802|1-10
87659|11-100
56670|101-500
332454|11-100
331916|1-10
337946|1-10
332335|1-10
87198|101-500
246881|1-10
87010|101-500
262145|11-100
262111|11-100
68798|501-1000
79693|101-500
42433|501-1000
375317|11-100
312112|1-10
314431|1-10
256152|11-100
312093|11-100
242911|11-100
312088|11-100
48216|101-500
319139|11-100
154942|101-500
201209|101-500
123451|101-500
182656|11-100
140062|101-500
85946|1-10
58168|501-1000
22084|1001-5000
427|1001-5000
84986|101-500
397753|11-100
402728|11-100
196350|11-100
57442|101-500
84469|1-10
122695|11-100
52283|101-500
151052|1-10
150993|11-100
84391|1-10
84396|11-100
84414|1-10
433925|1-10
426077|11-100
421882|1-10
200186|11-100
229059|101-500
137609|11-100
408018|11-100
123735|11-100
83479|11-100
83494|11-100
58255|11-100
82684|1-10
22468|101-500
82523|101-500
809015|11-100
497163|1-10
497022|1-10
482756|11-100
82245|11-100
484935|1-10
452504|1-10
362877|1-10
360949|1-10
81270|101-500
81272|101-500
108412|101-500
261408|11-100
82359|101-500
356328|1-10
356324|11-100
332186|11-100
25560|11-100
124771|11-100
125000|11-100
123773|1-10
82092|11-100
80624|11-100
476857|1-10
80434|1-10
80453|1-10
80407|11-100
53860|501-1000
308969|1-10
272663|11-100
298835|11-100
16136|1001-5000
273200|1-10
10255|101-500
4130|1001-5000
141630|501-1000
116996|11-100
152985|11-100
30679|501-1000
121831|101-500
105689|101-500
121846|11-100
80004|1001-5000
78288|1-10
76876|1-10
258897|11-100
5216|501-1000
365615|101-500
385215|11-100
429438|11-100
388153|11-100
83352|11-100
56437|101-500
4042|101-500
46349|101-500
78612|101-500
78408|11-100
77744|11-100
77117|11-100
76848|1-10
76843|1-10
76811|1-10
76803|1-10
76558|1-10
76517|1-10
76508|1-10
68022|11-100
430769|11-100
73418|11-100
71542|11-100
71569|1-10
71515|11-100
76052|1-10
76355|11-100
75892|101-500
139588|1-10
139589|1-10
86320|1-10
76021|11-100
76046|1-10
360495|11-100
360225|11-100
81311|501-1000
98898|11-100
75676|101-500
75578|101-500
64588|1001-5000
133492|11-100
133506|1-10
73189|1-10
72501|11-100
71992|1-10
636698|1-10
71270|1-10
513570|11-100
513263|1-10
512010|1-10
71187|11-100
65913|11-100
105136|11-100
105201|1-10
297445|1-10
288826|1-10
153407|101-500
203403|11-100
153668|101-500
67121|11-100
158689|1-10
149424|1-10
70166|1-10
70465|101-500
69956|11-100
81041|11-100
62797|5000+
5052|501-1000
47296|1001-5000
67172|501-1000
226243|11-100
224320|11-100
224449|1-10
66954|1-10
67004|11-100
223276|1-10
223318|11-100
61680|101-500
67107|11-100
64925|1-10
65067|1-10
67002|101-500
448575|11-100
116265|101-500
327080|501-1000
215106|11-100
223892|501-1000
42337|101-500
123702|101-500
155328|101-500
238938|11-100
185863|11-100
128512|101-500
96173|101-500
184509|11-100
25616|1001-5000
142381|101-500
73392|11-100
101|5000+
59426|501-1000
65312|101-500
45086|1001-5000
81591|1-10
81411|11-100
77676|11-100
67425|101-500
66859|11-100
64075|11-100
402042|1-10
402225|1-10
292168|101-500
246068|11-100
208125|11-100
61896|101-500
197341|11-100
86266|101-500
62471|1-10
63664|101-500
75157|1-10
64745|1-10
63160|1-10
366529|11-100
66989|1-10
63002|1-10
547120|1-10
63337|1-10
63332|1-10
98845|1-10
98099|1-10
93937|1-10
93894|1-10
93929|1-10
93925|1-10
94272|1-10
94433|1-10
63370|1-10
63358|1-10
63275|11-100
370833|11-100
62293|501-1000
7435|11-100
105594|11-100
4937|1001-5000
62563|1-10
62280|1-10
61721|11-100
991216|1-10
991193|1-10
59579|11-100
54231|1-10
98592|11-100
97930|501-1000
112380|1-10
48786|5000+
74904|1-10
74925|1-10
48781|101-500
56639|11-100
85029|1-10
37958|11-100
37957|11-100
28798|101-500
55461|11-100
54956|101-500
54360|11-100
61234|11-100
33377|501-1000
435769|1-10
235909|11-100
434077|1-10
109210|1-10
92795|11-100
58628|11-100
53217|101-500
31482|1001-5000
52673|101-500
55129|1-10
55328|1-10
55309|11-100
51911|1-10
52704|11-100
50615|1-10
50565|11-100
50529|11-100
51919|1-10
41964|11-100
5434|101-500
50494|1-10
34151|101-500
31391|101-500
54755|1-10
48528|11-100
944683|1-10
199408|11-100
